"filename", "language", "JSON", "JavaScript", "XML", "CSS", "PHP", "YAML", "Vue", "Markdown", "comment", "blank", "total"
"/home/asmaoui/Documents/coding/Association-Management/resources/views/adherants/card.blade.php", "PHP", 0, 0, 0, 0, 42, 0, 0, 0, 0, 5, 47
"/home/asmaoui/Documents/coding/Association-Management/resources/views/app.blade.php", "PHP", 0, 0, 0, 0, 20, 0, 0, 0, 0, 7, 27
"/home/asmaoui/Documents/coding/Association-Management/resources/views/documents/rapport_financier.blade.php", "PHP", 0, 0, 0, 0, 156, 0, 0, 0, 0, 19, 175
"/home/asmaoui/Documents/coding/Association-Management/resources/views/documents/rapport_litteraire.blade.php", "PHP", 0, 0, 0, 0, 79, 0, 0, 0, 0, 13, 92
"/home/asmaoui/Documents/coding/Association-Management/resources/views/emails/team-invitation.blade.php", "PHP", 0, 0, 0, 0, 16, 0, 0, 0, 0, 8, 24
"/home/asmaoui/Documents/coding/Association-Management/routes/api.php", "PHP", 0, 0, 0, 0, 6, 0, 0, 0, 10, 4, 20
"/home/asmaoui/Documents/coding/Association-Management/routes/channels.php", "PHP", 0, 0, 0, 0, 5, 0, 0, 0, 10, 4, 19
"/home/asmaoui/Documents/coding/Association-Management/routes/console.php", "PHP", 0, 0, 0, 0, 6, 0, 0, 0, 10, 4, 20
"/home/asmaoui/Documents/coding/Association-Management/routes/web.php", "PHP", 0, 0, 0, 0, 49, 0, 0, 0, 13, 8, 70
"/home/asmaoui/Documents/coding/Association-Management/tailwind.config.js", "JavaScript", 0, 25, 0, 0, 0, 0, 0, 0, 2, 4, 31
"/home/asmaoui/Documents/coding/Association-Management/tests/CreatesApplication.php", "PHP", 0, 0, 0, 0, 13, 0, 0, 0, 3, 6, 22
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/AuthenticationTest.php", "PHP", 0, 0, 0, 0, 34, 0, 0, 0, 0, 12, 46
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/BrowserSessionsTest.php", "PHP", 0, 0, 0, 0, 17, 0, 0, 0, 0, 7, 24
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/CreateApiTokenTest.php", "PHP", 0, 0, 0, 0, 29, 0, 0, 0, 0, 9, 38
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/DeleteAccountTest.php", "PHP", 0, 0, 0, 0, 34, 0, 0, 0, 0, 14, 48
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/DeleteApiTokenTest.php", "PHP", 0, 0, 0, 0, 26, 0, 0, 0, 0, 10, 36
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/EmailVerificationTest.php", "PHP", 0, 0, 0, 0, 57, 0, 0, 0, 0, 23, 80
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/ExampleTest.php", "PHP", 0, 0, 0, 0, 11, 0, 0, 0, 4, 5, 20
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/PasswordConfirmationTest.php", "PHP", 0, 0, 0, 0, 33, 0, 0, 0, 0, 13, 46
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/PasswordResetTest.php", "PHP", 0, 0, 0, 0, 73, 0, 0, 0, 0, 30, 103
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/ProfileInformationTest.php", "PHP", 0, 0, 0, 0, 19, 0, 0, 0, 0, 7, 26
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/RegistrationTest.php", "PHP", 0, 0, 0, 0, 45, 0, 0, 0, 0, 16, 61
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/TwoFactorAuthenticationSettingsTest.php", "PHP", 0, 0, 0, 0, 50, 0, 0, 0, 0, 26, 76
"/home/asmaoui/Documents/coding/Association-Management/tests/Feature/UpdatePasswordTest.php", "PHP", 0, 0, 0, 0, 42, 0, 0, 0, 0, 15, 57
"/home/asmaoui/Documents/coding/Association-Management/tests/Pest.php", "PHP", 0, 0, 0, 0, 10, 0, 0, 0, 32, 7, 49
"/home/asmaoui/Documents/coding/Association-Management/tests/TestCase.php", "PHP", 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 11
"/home/asmaoui/Documents/coding/Association-Management/tests/Unit/ExampleTest.php", "PHP", 0, 0, 0, 0, 10, 0, 0, 0, 3, 4, 17
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusans.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusansB.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavuserifcondensed.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavuserifcondensedB.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/asmaoui/Documents/coding/Association-Management/vendor/spatie/ignition/resources/compiled/ignition.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3
"/home/asmaoui/Documents/coding/Association-Management/vendor/spatie/ignition/resources/compiled/ignition.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/asmaoui/Documents/coding/Association-Management/vite.config.js", "JavaScript", 0, 23, 0, 0, 0, 0, 0, 0, 4, 2, 29
"Total", "-", 31355, 149, 78, 143, 6642, 1371, 12924, 45, 2966, 3132, 58805
